cpu_user,cpu_system,cpu_idle,loadavg_1min,loadavg_5min,loadavg_15min,cpu_freq,cpu_temp,mem_total,mem_free,mem_used_pct,swap_total,swap_free,swap_used_pct,disk_read,disk_write,network_rx,network_tx
0.8,0.5,98.8,0.33740234375,0.47900390625,0.2333984375,400.0,32.0,33426321408,30176497664,9.7,8589930496,8589930496,0.0,1541720064,141591552,2397056,1103548
1.3,0.5,98.1,0.33740234375,0.47900390625,0.2333984375,750.126,32.0,33426321408,30176505856,9.7,8589930496,8589930496,0.0,1541720064,141607936,2397480,1106392
0.7,0.2,99.0,0.390625,0.48779296875,0.23779296875,550.0196249999999,33.0,33426321408,30200696832,9.6,8589930496,8589930496,0.0,1541720064,141620224,2397970,1109365
1.0,0.9,98.1,0.390625,0.48779296875,0.23779296875,524.971125,32.0,33426321408,30194810880,9.7,8589930496,8589930496,0.0,1541720064,141648896,2398394,1112209
1.6,1.1,97.1,0.439453125,0.49658203125,0.2421875,525.043,32.0,33426321408,30249795584,9.5,8589930496,8589930496,0.0,1541720064,141693952,2398884,1115181
0.6,0.3,99.1,0.40380859375,0.48828125,0.24072265625,500.007625,33.0,33426321408,30230863872,9.6,8589930496,8589930496,0.0,1541720064,141841408,2399110,1117629
1.5,0.4,98.0,0.40380859375,0.48828125,0.24072265625,450.001,32.0,33426321408,30219255808,9.6,8589930496,8589930496,0.0,1541720064,141882368,2399666,1120695
0.6,0.4,99.0,0.61181640625,0.5302734375,0.255859375,499.986125,32.0,33426321408,30201278464,9.6,8589930496,8589930496,0.0,1541720064,141882368,2400132,1123609
2.0,0.4,97.4,0.61181640625,0.5302734375,0.255859375,550.026875,32.0,33426321408,30194483200,9.7,8589930496,8589930496,0.0,1543075840,142001152,2400424,1126228
1.5,1.1,97.2,0.5625,0.52099609375,0.25439453125,672.659,33.0,33426321408,30215323648,9.6,8589930496,8589930496,0.0,1543075840,142001152,2401423,1129483
0.8,0.3,98.9,0.51708984375,0.51220703125,0.2529296875,576.68675,32.0,33426321408,30208253952,9.6,8589930496,8589930496,0.0,1543075840,142078976,2401913,1132455
1.4,0.4,98.1,0.51708984375,0.51220703125,0.2529296875,600.017125,32.0,33426321408,30182866944,9.7,8589930496,8589930496,0.0,1543075840,142210048,2403226,1135936
4.9,0.8,94.0,0.4755859375,0.50341796875,0.25146484375,550.015875,33.0,33426321408,30165323776,9.8,8589930496,8589930496,0.0,1546718208,142599168,2491237,1154322
0.8,0.4,98.9,0.4375,0.49462890625,0.25,450.00475,33.0,33426321408,30166241280,9.8,8589930496,8589930496,0.0,1546718208,142836736,2493736,1158499
1.5,1.1,97.1,0.4375,0.49462890625,0.25,685.098125,34.0,33426321408,30157258752,9.8,8589930496,8589930496,0.0,1546718208,142877696,2494730,1162078
0.9,0.3,98.9,0.40234375,0.486328125,0.24853515625,837.6651249999999,33.0,33426321408,30138720256,9.8,8589930496,8589930496,0.0,1546718208,142877696,2495196,1164922
1.5,0.6,97.9,0.40234375,0.486328125,0.24853515625,454.04837499999996,32.0,33426321408,30209679360,9.6,8589930496,8589930496,0.0,1546718208,142902272,2495488,1167499
1.0,0.5,98.5,0.61083984375,0.5283203125,0.263671875,582.7835,33.0,33426321408,30206443520,9.6,8589930496,8589930496,0.0,1546718208,143021056,2496357,1171041
0.6,0.4,98.9,0.5615234375,0.51953125,0.26220703125,510.150625,33.0,33426321408,30210506752,9.6,8589930496,8589930496,0.0,1546718208,143393792,2496649,1173619
1.9,1.1,96.7,0.5615234375,0.51953125,0.26220703125,766.76775,33.0,33426321408,30212083712,9.6,8589930496,8589930496,0.0,1546718208,143422464,2497119,1176534
0.9,0.5,98.5,0.51611328125,0.5107421875,0.2607421875,400.0,33.0,33426321408,30214983680,9.6,8589930496,8589930496,0.0,1546718208,143430656,2497679,1179602
0.9,0.4,98.7,0.51611328125,0.5107421875,0.2607421875,450.005625,33.0,33426321408,30210551808,9.6,8589930496,8589930496,0.0,1546718208,143463424,2497910,1182051
0.9,0.3,98.9,0.63525390625,0.53564453125,0.2705078125,900.0941250000001,33.0,33426321408,30224216064,9.6,8589930496,8589930496,0.0,1546718208,143475712,2498506,1185123
33.7,22.6,35.5,0.90478515625,0.59326171875,0.291015625,1587.577875,40.0,33426321408,30211436544,9.6,8589930496,8589930496,0.0,1625693184,156189696,2518484,1201813
5.2,4.2,86.1,0.90478515625,0.59326171875,0.291015625,662.5475,35.0,33426321408,30167625728,9.7,8589930496,8589930496,0.0,1737952256,157443072,2518830,1204588
0.8,0.4,98.9,0.83203125,0.5830078125,0.2890625,450.000875,34.0,33426321408,30145146880,9.8,8589930496,8589930496,0.0,1738099712,162165760,2519259,1207432
1.1,0.4,98.5,0.76513671875,0.5732421875,0.287109375,600.027,33.0,33426321408,30139219968,9.8,8589930496,8589930496,0.0,1738099712,162165760,2519749,1210487
0.9,0.4,98.6,0.76513671875,0.5732421875,0.287109375,449.999625,34.0,33426321408,30141046784,9.8,8589930496,8589930496,0.0,1738099712,162182144,2520264,1213487
1.3,0.3,98.5,0.70361328125,0.5634765625,0.28515625,400.0,34.0,33426321408,30144557056,9.8,8589930496,8589930496,0.0,1738099712,162227200,2520840,1216367
2.0,1.3,96.5,0.70361328125,0.5634765625,0.28515625,815.61,34.0,33426321408,30129987584,9.9,8589930496,8589930496,0.0,1738099712,166941696,2521120,1219013
0.9,0.3,98.6,0.64697265625,0.5537109375,0.283203125,599.9590000000001,33.0,33426321408,30202171392,9.6,8589930496,8589930496,0.0,1738099712,169198592,2521700,1222100
16.0,1.0,83.0,1.31591796875,0.6943359375,0.330078125,400.0,33.0,33426321408,30201049088,9.6,8589930496,8589930496,0.0,1738099712,169198592,2578687,1229586
1.1,0.3,98.6,1.31591796875,0.6943359375,0.330078125,525.01225,34.0,33426321408,30189707264,9.7,8589930496,8589930496,0.0,1738099712,169251840,2579021,1232232
0.9,0.3,98.9,1.21044921875,0.6826171875,0.328125,400.0,33.0,33426321408,30200721408,9.6,8589930496,8589930496,0.0,1738132480,169264128,2581741,1236892
