cpu_user,cpu_system,cpu_idle,loadavg_1min,loadavg_5min,loadavg_15min,cpu_freq,cpu_temp,mem_total,mem_free,mem_used_pct,swap_total,swap_free,swap_used_pct,disk_read,disk_write,network_rx,network_tx
5.3,2.3,91.8,0.826171875,1.36669921875,1.4970703125,800.094875,43.0,33426329600,28264230912,15.4,8589930496,8589930496,0.0,3405347840,1989022720,829032214,27659568
4.2,2.3,93.0,0.759765625,1.34375,1.48876953125,800.1059999999999,43.0,33426329600,28260425728,15.5,8589930496,8589930496,0.0,3405347840,1989768192,829117767,27667881
4.6,2.0,92.6,0.759765625,1.34375,1.48876953125,800.20575,43.0,33426329600,28298534912,15.3,8589930496,8589930496,0.0,3405347840,1990575104,829119005,27674238
5.5,2.0,92.0,0.69873046875,1.3212890625,1.48046875,800.0925,43.0,33426329600,28262879232,15.4,8589930496,8589930496,0.0,3405347840,1990575104,829177259,27683812
4.6,1.8,93.4,0.69873046875,1.3212890625,1.48046875,800.19625,43.0,33426329600,28253675520,15.5,8589930496,8589930496,0.0,3405347840,1991033856,830255025,27718961
4.5,1.9,93.4,0.88330078125,1.349609375,1.48876953125,800.345625,42.0,33426329600,28268511232,15.4,8589930496,8589930496,0.0,3405347840,1991033856,830259009,27725737
7.4,2.8,89.7,1.05322265625,1.37744140625,1.4970703125,796.5933750000002,43.0,33426329600,28286615552,15.4,8589930496,8589930496,0.0,3405347840,1995183104,830275070,27733176
6.4,2.0,91.6,1.05322265625,1.37744140625,1.4970703125,800.092375,43.0,33426329600,28285407232,15.4,8589930496,8589930496,0.0,3405347840,1995183104,831356714,27765490
5.0,2.0,93.0,0.96875,1.3544921875,1.48876953125,799.949625,43.0,33426329600,28275978240,15.4,8589930496,8589930496,0.0,3405347840,1995559936,831360761,27772559
4.7,2.1,93.1,0.9716796875,1.34814453125,1.48583984375,800.1423749999999,43.0,33426329600,28281683968,15.4,8589930496,8589930496,0.0,3405347840,1995662336,831361664,27775558
